id,description,quantity,unit.name,quantity.$numberLong,releases.date,releases.id,releases.contracts.value.amount,releases.contracts.value.currency
170,S26 BL A Yogur Tipo Postre Con Salsa De Fruta/ Yogurt Entero Con Dulce Tipo Postre Con Salsa De Frut,4067.0,Unidad,,2018-07-11T00:00:00.000Z,29799,1942632280,COP
171,S26 BL B Yogur Tipo Postre Con Salsa De Fruta/ Yogurt Entero Con Dulce Tipo Postre Con Salsa De Frut,11960.0,Unidad,,2018-07-11T00:00:00.000Z,29799,1942632280,COP
172,S26 BL C Yogur Tipo Postre Con Salsa De Fruta/ Yogurt Entero Con Dulce Tipo Postre Con Salsa De Frut,6385.0,Unidad,,2018-07-11T00:00:00.000Z,29799,1942632280,COP
173,S26 BL HN Yogur Tipo Postre Con Salsa De Fruta/ Yogurt Entero Con Dulce Tipo Postre Con Salsa De Fru,568.0,Unidad,,2018-07-11T00:00:00.000Z,29799,1942632280,COP
1,C2_EMER_Z1_6 Botiquin tipo C en morral,17.0,Unidad,,2018-05-18T00:00:00.000Z,28530,14154140,COP
2,IVA Elementos de emergencia categoría 2,1.0,Unidad,,2018-05-18T00:00:00.000Z,28530,14154140,COP
1,acp01--S5_ETP_43 Escáner 5.15,5.0,Unidad,,2018-05-18T00:00:00.000Z,28531,7175000,COP
1,cim01--Suministro de Consumibles de Impresión Original Ricoh,1.0,Unidad,,2018-05-18T00:00:00.000Z,28533,19731075,COP
1,TONER NEGRO 60F4000*,10.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
2,TONER IMPRESORA HP 81 A*,10.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
3,TONER IMPRESORA HP 78 A*,10.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
4,TONER IMPRESORA HP 26 A*,10.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
5,TONER FOTOCOPIADORA RICOH MP C2004EX COLOR NEGRO*,10.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
6,CD-RX 700 MB 80 MIN 100 UNIDADES*,15.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
7,PAPEL REPROGRAF FOTOCOP OFICIO 75G,1000.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
8,PAPEL REPROGRAF FOTOCOP CARTA 75g,1000.0,Unidad,,2018-05-18T00:00:00.000Z,28532,72657472,COP
9,Gravámen adicional (Gran Almacen),4310917.0,Peso (COP),,2018-05-18T00:00:00.000Z,28532,72657472,COP
1,tqa01-Suministro de Tiquetes Aéreos.,1.0,Unidad,,2018-05-18T00:00:00.000Z,28534,420000000,COP
1,dte02--Categoría 3 - Ropa Dama - Kit Sport Clima Cálido,2.0,Unidad,,2018-05-18T00:00:00.000Z,28535,234625,COP
2,dte02--IVA,1.0,Unidad,,2018-05-18T00:00:00.000Z,28535,234625,COP
1,dte02--Categoría 3 - Calzado Dama - Calzado dama diseño clásico y de moda,2.0,Unidad,,2018-05-18T00:00:00.000Z,28536,164372,COP
2,dte02--IVA,1.0,Unidad,,2018-05-18T00:00:00.000Z,28536,164372,COP
1,tqa01-Suministro de Tiquetes Aéreos.,1.0,Unidad,,2018-05-18T00:00:00.000Z,28537,35000000,COP
1,etp01--Impresora MFP láser B/N 3.3 PA - 12 Tiempo,10.0,Unidad,,2018-05-18T00:00:00.000Z,28538,46615870,COP
2,etp01--IVA,1.0,Unidad,,2018-05-18T00:00:00.000Z,28538,46615870,COP
3,"Fusor Samsung 5370, parte numero :  JC91-01159A",1.0,Unidad,,2018-05-18T00:00:00.000Z,28538,46615870,COP
1,pap02--Suministro de papelería y útiles de oficina - Nacional,1.0,Unidad,,2018-05-18T00:00:00.000Z,28539,1386380909,COP
1,pap02--Suministro de papelería y útiles de oficina - Nacional,1.0,Unidad,,2018-05-18T00:00:00.000Z,28542,33532234,COP
1,MULTIFUNCIONAL HP LASERJET PRO M521DN Cod: 900501937,1.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
2,MULTIFUNCIONAL HP COLOR LASERJET PRO M477FDW Cod: 900501941,1.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
3,VIDEO PROYECTOR EPSON POWER LITE S27 (V11H694020) Cod: 900501807,1.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
4,TELON PARA PROYECCION 180 X 180 CMS + TRIPODE Cod: 900500934,1.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
5,DESTRUCTORA DE PAPEL 15 HOJAS CORTE CRUZADO NU2315CC Cod: 8505818,2.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
6,SCANER WORKFORCE DS-860 -DIGITALIZADOR D Cod: 8506467,4.0,Unidad,,2018-05-18T00:00:00.000Z,28540,24320744,COP
1,dte02--Categoría 3 - Calzado Dama - Calzado dama diseño clásico y de moda,54.0,Unidad,,2018-05-22T00:00:00.000Z,28588,7425896,COP
2,dte02--Categoría 3 - Calzado Dama - Calzado dama diseño clásico y de moda,54.0,Unidad,,2018-05-22T00:00:00.000Z,28588,7425896,COP
3,dte02--IVA,1.0,Unidad,,2018-05-22T00:00:00.000Z,28588,7425896,COP
1,goo02--Producto - Zona Todas -  - IT-GO-GS-00-04,430.0,Unidad,,2018-05-22T00:00:00.000Z,28589,136970919,COP
2,goo02--Servicio - Zona Todas -  - IT-GO-GS-05-01,70.0,Unidad,,2018-05-22T00:00:00.000Z,28589,136970919,COP
3,goo02--IVA,1.0,Unidad,,2018-05-22T00:00:00.000Z,28589,136970919,COP
1,mdi01--Sábanas INPEC,1920.0,Unidad,,2018-05-22T00:00:00.000Z,28590,36223910,COP
1,acp01--S3_ETP_4 Portátil 3.2,4.0,Unidad,,2018-05-22T00:00:00.000Z,28593,17802937,COP
2,acp01--S3_ETP_7 Portátil ultraliviano 3.3,3.0,Unidad,,2018-05-22T00:00:00.000Z,28593,17802937,COP
3,acp01--S3_Servicio_19 Mantenimiento preventivo,7.0,Unidad,,2018-05-22T00:00:00.000Z,28593,17802937,COP
1,msf02--IT-MS-IN_L-02_2 Instalación de Licencia o Licencia con Software Assurance o Suscripción Anual,89.0,Unidad,,2018-05-22T00:00:00.000Z,28587,78421205,COP
2,msf02--021-10583 P8326 Microsoft Office 2016 Government OLP 1License NoLevel,89.0,Unidad,,2018-05-22T00:00:00.000Z,28587,78421205,COP
3,msf02--IVA,1.0,Unidad,,2018-05-22T00:00:00.000Z,28587,78421205,COP
1,dte02--Categoría 3 - Ropa Caballero - Camisa formal manga larga,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
2,dte02--Categoría 3 - Ropa Caballero - Camisa formal manga corta,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
3,dte02--Categoría 3 - Ropa Caballero - Pantalón de drill formal,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
4,dte02--Categoría 3 - Ropa Caballero - Chaqueta en drill,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
5,dte02--Categoría 3 - Ropa Caballero - Camiseta tipo polo,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
6,dte02--Categoría 3 - Ropa Caballero - Jean clásico,42.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
7,dte02--IVA,1.0,Unidad,,2018-05-22T00:00:00.000Z,28586,10490594,COP
1,acp01--S1_ETP_16 Computador de escritorio 1.6,32.0,Unidad,,2018-05-22T00:00:00.000Z,28592,86873006,COP
2,acp01--S1_ETP (accesorio)_19 Teclado y mouse alámbrico 1.7,30.0,Unidad,,2018-05-22T00:00:00.000Z,28592,86873006,COP
3,acp01--S1_ETP (accesorio)_22 Dispositivo de almacenamiento externo 1.10,4.0,Unidad,,2018-05-22T00:00:00.000Z,28592,86873006,COP
4,acp01--S1_Servicio_28 Mantenimiento preventivo,32.0,Unidad,,2018-05-22T00:00:00.000Z,28592,86873006,COP
1,acp01--S6_ETP_16 Videoproyector 6.6,2.0,Unidad,,2018-05-22T00:00:00.000Z,28595,11494615,COP
2,acp01--S6_ETP_13 Videoproyector 6.5,3.0,Unidad,,2018-05-22T00:00:00.000Z,28595,11494615,COP
3,acp01--S6_Servicio_25 Mantenimiento preventivo,5.0,Unidad,,2018-05-22T00:00:00.000Z,28595,11494615,COP
1,acp01--S2_ETP_10 Thin client 2.4,20.0,Unidad,,2018-05-22T00:00:00.000Z,28594,28876102,COP
2,acp01--S2_Servicio_18 Mantenimiento preventivo,20.0,Unidad,,2018-05-22T00:00:00.000Z,28594,28876102,COP
1,acp01--S5_ETP_37 Escáner 5.13,3.0,Unidad,,2018-05-22T00:00:00.000Z,28596,4527000,COP
2,acp01--S5_ETP_43 Escáner 5.15,1.0,Unidad,,2018-05-22T00:00:00.000Z,28596,4527000,COP
1,PAPEL FOTOCOPIA CARTA 75 GRS COPYPAC RESMA Cod: 8154233,55.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
2,BOLIGRAFO NEGRO KILOMETRICO 100 CRISTAL Cod: 8490637,530.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
3,BOLIGRAFO AZUL BIC FINO UNIDAD Cod: 8490630,60.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
4,COLORES MAGICOLOR X 12 BICOLOR NORMAL AC Cod: 8002456,45.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
5,BORRADOR PARA TABLERO EN FELPA MADERA Cod: 8490753,10.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
6,LAPIZ NEGRO MIRADO N. 2 Cod: 8081186,300.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
7,VINILO ARTISTICO AMARILLO FLUORESE.120G Cod: 900501659,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
8,VINILO ARTISTICO NARANJA FLUORESENT.120G Cod: 900501660,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
9,VINILO ARTISTICO ROSA FLUORESENTE 120G Cod: 900501661,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
10,VINILO PELIKAN 80 CC. SURTIDO X 6 COLORES Cod: 8002980,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
11,SOBRE LORD X 12 + 12 TARJETAS BLANCO ART Cod: 900501996,4.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
12,CARTULINA BRISTOL AMARILLA 70 X 100 CMS. Cod: 8007934,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
13,CARTULINA BRISTOL AZUL 70 X 100 CMS. Cod: 8007935,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
14,CARTULINA BRISTOL VERDE 70 X 100 CMS. Cod: 8007938,5.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
15,CARTULINA BRISTOL BLANCO CARTA PAQ. X 10 UND. Cod: 8008147,15.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
16,CARTON PAJA BLANCO 70 X 100 CMS. Cod: 8007932,10.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
17,CAUCHO ESPUMADO FOMI 43.2X56 2MM. AMARILLO UNIDAD Cod: 8085298,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
18,CAUCHO ESPUMADO FOMI 43.2X56 2MM. AZUL MEDIO UNIDAD Cod: 8088605,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
19,CAUCHO ESPUMADO FOMI 43.2X56 2MM. ROJO UNIDAD Cod: 8101280,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
20,CAUCHO ESPUMA 2MM OCTAVO SURTIDO X 10 Cod: 900501327,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
21,CAUCHO ESPUMADO FOMI 43.2X56 2MM. ROSADO UNIDAD Cod: 8085299,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
22,CAUCHO ESPUMADO FOMI 43.2X56 2MM. AZUL REY UNIDAD Cod: 8082450,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
23,CAUCHO ESPUMADO FOMI 43.2X56 2MM. FUCSIA UNIDAD Cod: 8021284,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
24,CAUCHO ESPUMADO FOMI 43.2X56 2MM. NARANJA UNIDAD Cod: 8082448,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
25,CAUCHO ESPUMADO FOMI 43.2X56 2MM. VERDE NAVIDAD UNIDAD Cod: 8082451,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
26,PISTOLA PARA SILICONA 40W GRANDE BLISTER Cod: 8490860,2.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
27,SILICONA BARRA GRUESA TRANSPARENTE 30 CMS. Cod: 8505545,48.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
28,ESCOBA SUAVE REINA MANGO MADERA 140 CMS. Cod: 8490646,15.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
29,ESCOBA DURA REINA CON MANGO MADERA 140 CMS. Cod: 8490642,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
30,CEPILLO TIPO PLANCHITA DURO Cod: 8490712,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
31,CEPILLO P/PISO CON ESCURRIDOR M/METALICO Cod: 900500443,3.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
32,PAPEL SEDA AZUL MEDIO 50 X 70 CMS. UND. Cod: 8007874,100.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
33,PAPEL SEDA BLANCO 50 X 70 CMS. UND. Cod: 8007877,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
34,PAPEL SEDA NARANJA 50 X 70 CMS. UND. Cod: 8007883,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
35,PAPEL SEDA NEGRO 50 X 70 CMS. UND. Cod: 8007884,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
36,PAPEL SEDA AMARILLO BANDERA 50 X 70 CMS. UND. Cod: 8016009,100.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
37,PAPEL SEDA ROJO 50 X 70 CMS. UND. Cod: 8007885,100.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
38,PAPEL SEDA VERDE OSCURO 50 X 70 CMS. UND. Cod: 8007889,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
39,PAPEL SEDA VERDE MANZANA 50 X 70 CMS. UND. Cod: 8009894,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
40,PAPEL SEDA FUCSIA CLARO 50 X 70 CMS. UND. Cod: 8008399,30.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
41,PAPEL SEDA LILA 50 X 70 CMS. UND. Cod: 8016551,30.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
42,PAPEL SEDA VIOLETA 50 X 70 CMS. UND. Cod: 8016794,30.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
43,PALOS PARA PINCHO 30 CMS X 50 UNDS. Cod: 900500954,6.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
44,PLUMIGRAFO NEGRO MICROPUNTA/PLUS Cod: 8000082,12.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
45,MARCADOR ROJO PERMANENTE ERGONOMICO Cod: 8490662,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
46,MARCADOR NEGRO SECO ERGONOMICO Cod: 8490695,18.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
47,MARCADOR VERDE PERMANENTE ERGONOMICO Cod: 8490701,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
48,MARCADOR ROJO SECO ERGONOMICO Cod: 8490690,20.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
49,MARCADOR AZUL PERMANENTE ERGONOMICO Cod: 8490763,10.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
50,MARCADOR AZUL SECO ERGONOMICO Cod: 8490767,10.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
52,HARAGAN METALICO 60X150CM Cod: 8490633,2.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
53,TELON PARA PROYECCION 180 X 180 CMS + TRIPODE Cod: 900500934,1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
54,"TELEVISOR LG 43"" 43UJ635T UHD 4K-HI FI SMART Cod: 900501775",1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
55,PAPEL OPALINA BLANCO CARTA X 100(90GR) Cod: 8012326,1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
56,TONER H.P. CF400A NEGRO Cod: 8481638,1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
57,TONER H.P. CF280A NEGRO Cod: 8490940,1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
58,"TELEVISOR SAMSUNG 58""UHD 4K FLAT SMART TV MU6120 S.6 Cod: 900502174",1.0,Unidad,,2018-05-22T00:00:00.000Z,28591,7999915,COP
1,etp01--Impresora MFP láser B/N 2.3 PE - 12 Tiempo,4.0,Unidad,,2018-05-22T00:00:00.000Z,28598,19006280,COP
2,etp01--IVA,1.0,Unidad,,2018-05-22T00:00:00.000Z,28598,19006280,COP
1,mdi01--Sábanas INPEC,1250.0,Unidad,,2018-05-29T00:00:00.000Z,28762,24631425,COP
2,mdi01--IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28762,24631425,COP
1,Impresora Color Datacard SD160Incluye Software True Credential Express,1.0,Unidad,,2018-05-22T00:00:00.000Z,28597,5061730,COP
2,Tarjetas Blancas en pvc calibre 30 calidad  premium 500 unidades,1.0,Unidad,,2018-05-22T00:00:00.000Z,28597,5061730,COP
3,Cinta a Color ymckt incluye kid de limpieza 250 impresiones,1.0,Unidad,,2018-05-22T00:00:00.000Z,28597,5061730,COP
4,Cinta Negra K (reverso) incluye kid de limpieza 500 impresiones,1.0,Unidad,,2018-05-22T00:00:00.000Z,28597,5061730,COP
5,Gravámen adicional (Gran Almacen),445434.0,Peso (COP),,2018-05-22T00:00:00.000Z,28597,5061730,COP
1,VINILO NESSAN BLANCO GALON 3800 CC. Cod: 8500680,15.0,Unidad,,2018-05-29T00:00:00.000Z,28765,818244,COP
2,VINILO NESSAN ROJO GALON 3800 CC. Cod: 8500677,2.0,Unidad,,2018-05-29T00:00:00.000Z,28765,818244,COP
3,VINILO NESSAN AZUL GALON 3800 CC. Cod: 8500676,2.0,Unidad,,2018-05-29T00:00:00.000Z,28765,818244,COP
4,VINILO NESSAN AMARILLO GALON 3800 CC. Cod: 8500675,2.0,Unidad,,2018-05-29T00:00:00.000Z,28765,818244,COP
5,GRAVAMEN  ADICIONAL 2 % ESTAMPILLA PRO HOSPITAL CENTRAL  DEL MAGDALENA.,1.0,Unidad,,2018-05-29T00:00:00.000Z,28765,818244,COP
1,Aromatica Hindu Stda 18g P2L3,1.0,Unidad,,2018-05-29T00:00:00.000Z,28766,15976910,COP
2,Lavaloz Axion Crema Limon 900g x2,22.0,Unidad,,2018-05-29T00:00:00.000Z,28766,15976910,COP
3,Vaso Liso 13oz 1 CAN X 48 UND,2.0,Unidad,,2018-05-29T00:00:00.000Z,28766,15976910,COP
4,Servilleta Familia Cafeteria 400u,10.0,Unidad,,2018-05-29T00:00:00.000Z,28766,15976910,COP
5,Aromatica Hindu Stda x100 unidades,1100.0,Unidad,,2018-05-29T00:00:00.000Z,28766,15976910,COP
1,VASO CARTON NATURAPAK BLA 4OZX50U,730.0,Unidad,,2018-05-29T00:00:00.000Z,28767,3577000,COP
1,mdi01--Almohada INPEC,1500.0,Unidad,,2018-05-29T00:00:00.000Z,28764,19291500,COP
2,mdi01--IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28764,19291500,COP
1,AZUCAR MANUELITA BLANCA PAQUETE X 200 SOBRES Cod: 8469522,815.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
2,CAFE SELLO ROJO TRADICIONAL MOLIDO PAQUETE 500 GRS. Cod: 8469545,1046.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
3,PANO ABSORBENTE REGULAR SCOTCH BRITE Cod: 8490788,19.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
4,LIMPION EN TELA BLANCO DE 35X60 CMS Cod: 8469329,87.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
5,TERNO CORONA PLATO + POCILLO Cod: 8469471,30.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
6,ESPONJILLA SCOTCH DOBLE USO Cod: 8469237,131.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
7,VASO TRANSPARENTE 7OZ PAQ X 50 DOMINGO Cod: 8490977,830.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
8,FILTRO PARA GRECA TELA 1 LIBRA UNIDAD Cod: 8490699,60.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
9,TERMO CROMADO BOMBA ACERO 3LT (ASUA030) Cod: 900501350,13.0,Unidad,,2018-05-29T00:00:00.000Z,28768,18885454,COP
1,ays02--R7 - Operario de mantenimiento capacitado para trabajo en alturas nivel básico Tiempo Complet,4.0,Mes,,2018-05-29T00:00:00.000Z,28769,22765425,COP
2,ays02--R7 - Operario de aseo Tiempo Completo - 2,4.0,Mes,,2018-05-29T00:00:00.000Z,28769,22765425,COP
3,ays02--R7 - Operario de aseo Medio Tiempo - 1,4.0,Mes,,2018-05-29T00:00:00.000Z,28769,22765425,COP
4,ays02--R7 - Bienes de Aseo y Cafetería,3.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
5,ays02--R7 - Fumigación - 400,1.0,Metro Cuadrado,,2018-05-29T00:00:00.000Z,28769,22765425,COP
6,"ays02--R7 - Recargo por Trabajo nocturno, extra, dominical y festivo",1.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
7,ays02--R7 - Recargo por dotación especial,1.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
8,ays02--R7 - AIU,1.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
9,ays02--R7 - IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
10,ays02--R7 - Bienes de Aseo y Cafetería,1.0,Unidad,,2018-05-29T00:00:00.000Z,28769,22765425,COP
1,DETERGENTE AS DERSA EN POLVO PAQUETE 500 GRS. Cod: 8469223,62.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
2,BLANQUEADOR BLANCOX FRASCO X 1000 CC. Cod: 8469201,48.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
3,JABON AXION LAVA LOZA CREMA 900 G Cod: 8469287,30.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
4,TOALLA PARA MANOS EN ALGODON 40 X 70 CM BLANCA Cod: 8505007,8.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
5,SERVILLETA FAMILIA PLUS BLANCA PAQUETE X 500 UNI 24X14 Cod: 8469456,2.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
6,SERVILLETA FAMILIA BLANCA PAQUETE X 100 UNI 27.5X17 CM Cod: 8469451,3.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
7,ESPONJILLA BOM BRIL PAQUETE 6 UNIDADES Cod: 8469234,1.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
8,ESPONJILLA SCOTCH LA MAQUINA TRABAJO PESADO NEGRA Cod: 8469238,10.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
9,FIBRA LIMPIADORA CERO RAYAS AZUL Cod: 8490648,1.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
10,ESCOBA DURA REINA CON MANGO MADERA 140 CMS. Cod: 8490642,5.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
11,TRAPERO ARCO ASEO ALGODON COPA NO. 24 MANGO METALICO Cod: 8469481,2.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
12,REPUESTO TRAPERO COPA N.24 380GR ALGODON Cod: 900500702,9.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
13,GUANTE ETERNA INDUSTRIAL NEGRO TALLA 9 CALIBRE 35 Cod: 8469258,1.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
14,GUANTES QUIRURGICOS BLANCO X100 TALLA M Cod: 8490629,2.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
15,CEPILLO TIPO PLANCHITA DURO Cod: 8490712,3.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
16,DESMANCHADOR FROTEX CREMA 500 GRS. Cod: 8469221,2.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
17,CEPILLO P/PISO CON ESCURRIDOR M/METALICO Cod: 900500443,1.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
18,CEPILLO PARA PAREDES Y TECHOS REDONDO Cod: 900500448,1.0,Unidad,,2018-05-29T00:00:00.000Z,28772,952000,COP
1,"TV (televisor) 55"" 138.8cm LED SONY 55X727E 4K Internet",2.0,Unidad,,2018-05-29T00:00:00.000Z,28770,4799800,COP
1,pap02--Suministro de papelería y útiles de oficina - Bogotá,1.0,Unidad,,2018-05-29T00:00:00.000Z,28771,69299000,COP
1,mdi01--Sobre Sábana INPEC,1250.0,Unidad,,2018-05-29T00:00:00.000Z,28763,24631425,COP
2,mdi01--IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28763,24631425,COP
1,msf02--79P-05572 P8341 Microsoft OfficeProfessionalPlus 2016 Government OLP 1License NoLevel,269.0,Unidad,,2018-05-29T00:00:00.000Z,28777,317799910,COP
2,msf02--IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28777,317799910,COP
1,CONO VIAL CON LUZ LED EXTERNA**,70.0,Unidad,,2018-05-29T00:00:00.000Z,28773,12495000,COP
1,msf02--021-10583 P8326 Microsoft Office 2016 Government OLP 1License NoLevel,2.0,Unidad,,2018-05-29T00:00:00.000Z,28774,2873434,COP
2,msf02--FQC-09478 P9225 Microsoft WindowsProfessional 10 Sngl OLP 1License NoLevel Legalization GetGe,2.0,Unidad,,2018-05-29T00:00:00.000Z,28774,2873434,COP
3,msf02--IVA,1.0,Unidad,,2018-05-29T00:00:00.000Z,28774,2873434,COP
1,Combustible Terpel - Bogotá.,36000000.0,Peso (COP),,2018-01-11T00:00:00.000Z,24590,36000000,COP
1,R5 - Operario de aseo y cafetería Tiempo Completo - 2,11.0,Mes,,2018-01-11T00:00:00.000Z,24592,36327656,COP
2,R5 - Bienes de Aseo y Cafetería,11.0,Unidad,,2018-01-11T00:00:00.000Z,24592,36327656,COP
